30339020,NULL,"2006","ECON",NULL,0
30339187,NULL,"2006","PSYC",NULL,0
30339238,NULL,"2006","PSYC",NULL,0
30339255,NULL,"2006","ENG",NULL,0
30339287,NULL,"2007","BIOC",NULL,0
30339294,NULL,"2006","ES",NULL,0
30339450,NULL,"2006","ENG","ITAS",0
30339477,NULL,"2006","HIST","THST",0
30339541,NULL,"2006","NEUR",NULL,0
30339554,NULL,"2006","PHIL","NEUR",0
30339582,NULL,"2006","ECON","MATH",0
30340255,NULL,"2006","NEUR",NULL,0
30340260,NULL,"2007","ENG",NULL,0
30340265,NULL,"2006","BISC",NULL,0
30340275,NULL,"2006","ES","SPAN",0
30340325,NULL,"2006","POLS",NULL,0
30340355,NULL,"2008","CAMS",NULL,0
30340432,NULL,"2006","FREN",NULL,0
30340561,NULL,"2006","POLS",NULL,0
30340660,NULL,"2006","PSYC",NULL,0
30340823,NULL,"2006","NEUR",NULL,0
30340877,NULL,"2006","CAMS",NULL,0
30340977,NULL,"2007","PSYC","ENG",0
30341134,NULL,"2006","PSYC","FREN",0
30341148,NULL,"2007","PSYC","ARTS",0
30341202,NULL,"2007","AMST",NULL,0
30341248,NULL,"2006","ECON",NULL,0
30341322,NULL,"2006","ARTS","ARTH",0
30341340,NULL,"2006","PHIL","ECON",0
30341388,NULL,"2006","ECON",NULL,0
30341453,NULL,"2008","PSYC","WOST",0
30341470,NULL,"2007","HIST",NULL,0
30341499,NULL,"2006","ECON","SPAN",0
30341574,NULL,"2006","BISC",NULL,0
30341608,NULL,"2011","SOC",NULL,0
30341723,NULL,"2006","POLS","SPAN",0
30341770,NULL,"2006","PSYC",NULL,0
30341782,NULL,"2006","PSYC","SPAN",0
30341842,NULL,"2006","SPAN","POLS",0
30341856,NULL,"2006","POLS",NULL,0
30341860,NULL,"2006","ENG",NULL,0
30341909,NULL,"2006","ECON",NULL,0
30341921,NULL,"2006","NEUR",NULL,0
30341949,NULL,"2006","BISC",NULL,0
30341994,NULL,"2006","ARTH","PSYC",0
30342034,NULL,"2006","SPAN",NULL,0
30342039,NULL,"2006","ITAS","HIST",0
30342115,NULL,"2006","ES",NULL,0
30342164,NULL,"2006","BISC",NULL,0
30342241,NULL,"2006","CS",NULL,0
30342244,NULL,"2006","CHIN","ECON",0
30342282,NULL,"2006","FREN","BIOC",0
30342322,NULL,"2006","PSYC",NULL,0
30342548,NULL,"2006","CHEM",NULL,0
30342590,NULL,"2006","PSYC",NULL,0
30342625,NULL,"2006","PSYC",NULL,0
30342722,NULL,"2006","BIOC",NULL,0
30342740,NULL,"2006","PSYC",NULL,0
30342743,NULL,"2007","NEUR",NULL,0
30342773,NULL,"2006","SPAN","AMST",0
30342778,NULL,"2006","BIOC",NULL,0
30342834,NULL,"2006","MATH","PHYS",0
30342919,NULL,"2006","PSYC",NULL,0
30342995,NULL,"2007","SPAN",NULL,0
30343030,NULL,"2006","AMST",NULL,0
30343163,NULL,"2009","PSYC",NULL,0
30343608,NULL,"2006","PSYC",NULL,0
30343618,NULL,"2006","ARTH",NULL,0
